first_purchase_year;birth_year;gender;loyalty_store;id_customer
2020;1982;M;1044;9477
1972;1941;F;1041;9478
2000;1960;F;1042;9479
2003;1972;F;1207;9484
1999;1936;M;1060;9485
1996;1964;M;1202;9488
2001;1968;M;1204;9489
2016;1978;F;1208;9490
2007;1946;F;1033;9492
1999;1955;F;1021;9495
1986;1951;M;1058;9496
1999;1965;F;1037;9497
2013;1937;F;1015;9502
1990;1941;M;1021;9506
2021;1963;F;1022;9507
2018;1993;M;1042;9509
2020;1955;F;1053;9511
1997;1966;F;1019;9513
2009;1951;M;1207;9516
2017;1943;F;1037;9518
2021;1974;M;1021;9519
2003;1960;M;1038;9520
2019;1978;M;1065;9524
2021;1965;M;1042;9528
2021;1971;F;1066;9531
1996;1962;M;1033;9534
2003;1980;F;1208;9535
2000;1964;F;1033;9539
2021;1998;M;1055;9540
2021;1937;M;1039;9541
2020;1935;F;1171;9543
2020;1957;M;1165;9545
1993;1959;F;1052;9546
2001;1951;M;1069;9547
2017;1974;F;1052;9548
2020;1976;F;1158;9549
2019;1938;M;1029;9551
2003;1967;F;1018;9555
2020;1951;F;1166;9559
2000;1946;M;1073;9560
2015;1972;M;1069;9562
2020;1965;F;1066;9563
2020;1944;F;1177;9564
2020;1968;F;1178;9567
2019;1984;M;1252;9568
2020;1959;F;1171;9569
2020;1957;F;1180;9572
2020;1948;F;1251;9573
2020;1961;F;1174;9575
2012;1962;F;1055;9576
2017;1962;M;1037;9578
1997;1958;M;1250;9579
2020;1972;F;1158;9580
2006;1952;M;1208;9582
2014;1970;F;1207;9583
2018;1977;F;1043;9585
2018;1967;F;1043;9586
2012;1972;M;1037;9588
2020;1966;F;1175;9590
2006;1974;F;1205;9591
1997;1961;F;1032;9595
1988;1954;M;1033;9596
1972;1935;M;1086;9599
2007;1952;F;1207;9602
2021;1952;M;1071;9603
2004;1949;F;1207;9608
1992;1959;F;1028;9612
2000;1973;M;1058;9614
2020;1936;F;1182;9617
1993;1972;F;1202;9619
1997;1938;F;1018;9620
2004;1963;M;1009;9622
2020;1936;F;1179;9623
1998;1970;F;1022;9625
2020;1977;F;1174;9627
2012;1951;F;1033;9630
2014;1979;M;1208;9632
2020;1973;F;1166;9636
2021;1930;M;1019;9637
2017;1982;F;1252;9645
2020;1993;F;1158;9647
2020;1955;M;1158;9650
2018;1976;F;1043;9654
1987;1930;M;1037;9657
2002;1968;M;1086;9659
2020;1954;M;1176;9660
1999;1943;F;1054;9661
2008;1965;M;1201;9663
2019;1961;F;1066;9665
1999;1946;F;1033;9666
2009;1963;M;1037;9668
2019;1993;M;1022;9672
2020;1968;M;1022;9673
2020;1934;M;1179;9674
2006;1973;F;1033;9675
2017;1990;F;1053;9682
2001;1969;M;1208;9686
2001;1959;F;1206;9694
2016;1972;F;1059;9695
2000;1962;M;1021;9696
2005;1967;F;1040;9698
2021;1980;F;1037;9701
1999;1945;F;1033;9702
2020;1929;F;1183;9707
2020;1964;M;1047;9708
2002;1959;F;1202;9712
2020;1992;M;1015;9719
2020;1945;F;1171;9721
2018;1986;F;1059;9722
2001;1948;F;1028;9726
1989;1955;M;1028;9730
2020;1935;M;1171;9734
1988;1961;F;1071;9735
2020;1942;F;1176;9739
2020;1961;F;1185;9740
2003;1945;M;1055;9741
2021;1995;F;1047;9742
2020;1945;F;1164;9743
2001;1961;M;1035;9748
1982;1934;F;1028;9754
1993;1972;M;1201;9755
2007;1982;M;1029;9756
1998;1947;F;1035;9757
2015;1952;M;1059;9758
2020;1946;F;1172;9759
2020;1947;F;1186;9761
2019;1985;F;1066;9767
2013;1984;F;1059;9769
2018;1976;F;1043;9770
1998;1936;F;1019;9772
2011;1967;F;1055;9775
1987;1950;F;1094;9776
2020;1954;F;1183;9781
2020;1986;F;1162;9788
2016;1958;F;1046;9789
1996;1949;F;1095;9792
2001;1968;F;1015;9795
2003;1941;M;1207;9803
2001;1954;M;1042;9805
1997;1945;M;1202;9807
2020;1949;M;1179;9810
2020;1970;M;1047;9811
2018;1972;F;1038;9812
2015;1946;M;1053;9813
2020;1940;F;1173;9818
2019;1971;M;1065;9821
2020;1941;F;1169;9822
2003;1948;F;1029;9825
2015;1984;F;1059;9827
2016;1964;F;1037;9830
2020;1968;F;1065;9834
2003;1969;F;1023;9836
1987;1947;M;1037;9837
2014;1977;F;1037;9838
2004;1938;M;1208;9839
1997;1971;M;1058;9840
1995;1956;F;1071;9845
1998;1966;F;1021;9848
2010;1965;F;1208;9849
2013;1962;F;1059;9851
2015;1923;F;1032;9853
2020;1960;F;1182;9855
2010;1974;F;1033;9857
2018;1989;F;1205;9862
2015;1981;M;1060;9864
2002;1966;F;1207;9876
2019;1983;F;1206;9877
2017;1977;F;1042;9879
2004;1961;M;1009;9880
2021;1992;F;1038;9881
2020;1939;F;1176;9884
2020;1982;F;1208;9887
1997;1964;F;1033;9891
1994;1938;F;1052;9892
2016;1954;F;1015;9894
2020;1981;F;1064;9898
2004;1973;M;1039;9900
2004;1965;F;1019;9901
2004;1984;F;1208;9902
1988;1944;F;1015;9903
1999;1932;F;1071;9906
2002;1970;F;1252;9907
2018;1948;F;1095;9911
2020;1966;M;1095;9912
2020;1970;F;1157;9915
1995;1972;F;1201;9917
1996;1955;F;1037;9918
2018;1973;F;1065;9920
2003;1972;M;1045;9921
2015;1967;F;1038;9922
2021;1958;F;1171;9923
2020;1947;F;1176;9927
2016;1961;F;1042;9928
2008;1948;M;1028;9931
1992;1934;F;1035;9933
2020;1949;F;1178;9935
2020;1955;F;1158;9937
1996;1955;F;1073;9939
1998;1957;M;1201;9941
2013;1983;M;1205;9943
2015;1971;F;1059;9946
1998;1967;F;1033;9949
2001;1957;M;1022;9950
1975;1956;M;1045;9951
2018;1987;M;1079;9952
2018;1965;F;1065;9954
2020;1944;M;1174;9955
2020;1939;F;1163;9956
2020;1941;F;1169;9957
1976;1954;M;1064;9958
2020;1941;M;1179;9959
2020;1977;M;1064;9960
2017;1968;M;1252;9961
2017;1959;M;1037;9963
2018;1950;F;1065;9964
1985;1946;M;1041;9966
2012;1946;F;1009;9967
2011;1981;F;1208;9969
2010;1940;M;1054;9973
2017;1989;M;1039;9975
2002;1965;F;1207;9977
2001;1974;F;1206;9979
2020;1979;F;1159;9980
2013;1989;F;1208;9982
2020;1951;F;1180;9983
2015;1981;F;1028;9984
2012;1988;M;1207;9985
1994;1943;M;1042;9987
2020;1948;M;1182;9989
2017;1982;F;1251;9990
2020;1946;F;1178;9991
2020;1950;M;1167;9992
1997;1929;M;1021;9993
2005;1949;F;1034;9994
2020;1938;F;1167;9995
2020;1957;F;1174;9996
2015;1959;M;1071;9997
2020;1990;F;1261;9998
2011;1945;F;1039;10000
2018;1986;F;1065;10001
2020;1977;M;1187;10002
2000;1959;F;1064;10004
2020;1984;M;1021;10005
2014;1947;F;1054;10006
2015;1979;M;1056;10007
1988;1962;F;1033;10009
2009;1946;M;1018;10010
2018;1989;F;1065;10011
1996;1966;F;1033;10012
2010;1977;F;1019;10014
2003;1954;M;1042;10015
1998;1951;M;1029;10016
2017;1941;F;1052;10018
2020;1948;F;1180;10019
2009;1974;M;1066;10021
2016;1970;M;1201;10022
1993;1964;F;1028;10023
2020;1954;M;1176;10024
1983;1955;F;1064;10027
2020;1947;F;1175;10028
2004;1936;F;1039;10032
2015;1980;F;1029;10033
2011;1952;F;1053;10034
2020;1942;F;1175;10035
2020;1969;F;1174;10036
2020;1983;M;1178;10039
2015;1984;F;1060;10040
2019;1977;F;1039;10041
2012;1981;F;1066;10043
2020;1944;M;1047;10045
2020;1938;M;1182;10046
2011;1978;M;1045;10047
2003;1971;F;1038;10050
2013;1974;F;1059;10051
2020;1990;F;1038;10053
2003;1943;F;1060;10054
2013;1981;F;1261;10056
2018;1983;F;1021;10058
2017;1981;F;1045;10059
2003;1960;F;1201;10060
1999;1941;M;1035;10061
2001;1964;F;1205;10064
2013;1957;F;1039;10065
2019;1991;F;1201;10066
2016;1977;F;1037;10068
2020;1972;F;1047;10069
2014;1964;F;1055;10072
2013;1985;F;1023;10074
2016;1990;M;1250;10934
2020;1957;F;1171;10936
1990;1958;F;1021;10937
2013;1950;F;1261;10938
2016;1948;F;1046;10939
2015;1962;F;1035;10941
2020;1966;F;1047;10943
2018;1958;F;1065;10944
2020;1971;F;1163;10946
2020;1977;F;1180;10949
2021;1994;M;1059;10950
2002;1954;F;1074;10952
2017;1978;M;1034;10953
1990;1932;F;1015;10954
2020;1955;M;1158;10955
2020;1948;M;1181;10957
1985;1965;M;1025;10958
2000;1962;F;1079;10959
2020;1964;F;1041;10960
1999;1971;F;1018;10962
2012;1937;F;1056;10963
1996;1940;M;1033;10964
2002;1961;M;1034;10965
2019;1958;F;1066;10966
1997;1953;F;1015;10967
2019;1971;F;1066;10968
2011;1940;F;1054;10969
2018;1986;F;1065;10971
2021;1961;F;1167;10972
2020;1954;M;1174;10973
2018;1969;F;1037;10974
2003;1947;F;1095;10975
2020;1938;F;1187;10977
2004;1953;F;1029;10980
2016;1981;F;1023;10981
2009;1973;F;1204;10983
2000;1963;F;1066;10984
2020;1934;F;1182;10985
2011;1947;M;1054;10987
2019;1932;F;1019;10989
1997;1968;M;1058;10990
2020;1971;F;1185;10991
2021;1960;F;1064;10992
2002;1962;F;1074;10997
2017;1964;M;1046;10998
2019;1976;M;1064;10999
1989;1967;F;1022;11000
1996;1947;F;1009;11001
1999;1938;F;1095;11002
2001;1957;F;1025;11003
2014;1988;M;1208;11004
1999;1951;F;1095;11005
2021;1968;F;1055;11008
1999;1932;M;1028;11011
2012;1972;F;1250;11012
2020;1985;F;1186;11013
2020;1989;F;1205;11014
2004;1929;F;1039;11015
2020;1977;M;1065;11017
1988;1960;M;1035;11018
1995;1975;M;1071;11019
1998;1951;F;1095;11021
2020;1946;M;1179;11022
2020;1955;M;1073;11023
2016;1952;M;1046;11024
2020;1959;M;1163;11025
2020;1963;F;1160;11027
2013;1958;M;1208;11028
1987;1950;M;1037;11029
2017;1982;M;1033;11030
2020;1954;M;1176;11031
2020;1969;F;1169;11032
2020;1964;F;1165;11033
2016;1967;F;1042;11034
2015;1975;F;1033;11035
2013;1983;F;1207;11037
2004;1964;F;1022;11038
2011;1979;M;1201;11039
1998;1957;F;1021;11040
1991;1946;M;1058;11044
2001;1959;M;1053;11045
2020;1939;F;1155;11046
2005;1962;F;1208;11048
2020;1948;M;1251;11050
1985;1942;F;1095;11052
2021;1966;F;1169;11053
2020;1973;F;1171;11057
2011;1950;M;1025;11058
1983;1947;F;1035;11060
2012;1963;M;1052;11061
2015;1982;M;1033;11062
2021;1978;F;1064;11063
1999;1969;M;1023;11065
2011;1947;M;1251;11066
2020;1968;F;1174;11067
2019;1950;F;1066;11068
2020;1943;F;1065;11069
1998;1951;F;1009;11071
2020;1946;F;1184;11072
2016;1965;F;1035;11074
1993;1958;F;1042;11075
1992;1962;M;1023;11076
2020;1962;F;1162;11078
1996;1950;F;1058;11079
1993;1955;F;1032;11080
2019;1966;M;1069;11083
2015;1957;F;1251;11085
2013;1978;F;1250;11086
1999;1959;F;1018;11087
2001;1968;M;1095;11088
2014;1979;F;1261;11089
2020;1963;F;1165;11090
2012;1976;F;1251;11092
2017;1977;F;1055;11093
2016;1981;F;1023;11094
2014;1950;F;1204;11095
2020;1971;F;1178;11096
1998;1955;M;1018;11097
2018;1996;F;1042;11098
2020;1957;F;1162;11099
2020;1968;F;1174;11101
2020;1949;F;1158;11102
2003;1956;F;1208;11103
1998;1940;M;1029;11104
1998;1954;F;1025;11105
2016;1949;M;1037;11107
2020;1948;F;1184;11109
2016;1957;M;1055;11110
1999;1967;F;1079;11111
1989;1949;M;1064;11112
2020;1949;M;1163;11113
1990;1953;F;1086;11114
2020;1953;F;1179;11115
2002;1971;F;1054;11117
2007;1973;F;1042;11118
2020;1975;F;1185;11119
2009;1974;M;1055;11121
2018;1970;F;1037;11122
2001;1968;F;1079;11124
2020;1951;F;1176;11125
1993;1967;M;1204;11126
2020;1982;F;1167;11127
2007;1965;M;1203;11130
2020;1948;M;1044;11131
1985;1953;M;1032;11132
2003;1979;F;1208;11133
1988;1957;F;1033;11135
2020;1964;F;1159;11137
2018;1973;F;1037;11142
2018;1965;F;1060;11144
2003;1931;M;1038;11146
2017;1978;F;1009;11149
2017;1983;F;1074;11152
2018;1975;F;1043;11153
2020;1965;F;1044;11155
2017;1986;F;1208;11157
2018;1984;F;1250;11158
1985;1947;F;1040;11159
2020;1951;F;1176;11160
2020;1976;F;1178;11161
1976;1939;M;1040;11162
2014;1950;M;1025;11164
2018;1954;F;1043;11165
2020;1975;M;1158;11166
2020;1943;F;1179;11168
2019;1966;M;1060;11170
2012;1986;M;1056;11171
1992;1948;F;1041;11172
2019;1962;F;1043;11173
2000;1954;M;1053;11175
1981;1964;M;1064;11178
2004;1952;M;1039;11185
1979;1939;F;1042;11187
2017;1956;F;1251;11190
1997;1957;M;1009;11193
2014;1933;M;1042;11198
1984;1966;F;1069;11199
2018;1953;M;1041;11200
2012;1966;F;1206;11201
2003;1974;M;1042;11205
2003;1960;F;1041;11207
2020;1941;F;1180;11208
2017;1956;F;1201;11210
1994;1959;M;1095;11211
1995;1944;M;1015;11213
2018;1991;M;1065;11215
1983;1932;F;1025;11218
1981;1951;M;1009;11221
2021;1937;M;1039;11222
2020;1934;F;1180;11223
2020;1942;F;1161;11224
2020;1986;F;1165;11227
2001;1965;M;1019;11228
2020;1982;F;1158;11230
2001;1957;F;1021;11235
2019;1988;F;1208;11236
2020;1975;M;1047;11237
2016;1974;M;1022;11242
1989;1968;F;1064;11243
2003;1970;F;1202;11246
2003;1973;M;1208;11247
1998;1964;M;1029;11256
2013;1977;F;1015;11260
2020;1996;F;1043;11262
1992;1963;F;1033;11264
1999;1942;F;1054;11267
2016;1953;M;1094;11272
2020;1981;F;1163;11276
2009;1962;M;1035;11278
1997;1954;F;1015;11279
2012;1961;F;1025;11281
2021;1984;M;1033;11282
2000;1957;F;1095;11293
2014;1953;M;1207;11295
2019;1961;F;1066;11297
2020;1957;M;1163;11298
2014;1972;F;1023;11299
2006;1955;M;1028;11306
1988;1948;F;1040;11307
1990;1953;F;1028;11314
2016;1957;M;1252;11319
2018;1956;F;1065;11326
1993;1971;F;1094;11327
2000;1949;F;1035;11328
2001;1943;M;1071;11331
2015;1979;M;1033;11332
2019;1950;F;1064;11333
2020;1946;F;1179;11334
2010;1961;M;1022;11338
2011;1970;F;1029;11342
2020;1940;F;1186;11348
2014;1973;F;1029;11349
2020;1992;F;1065;11350
2020;1951;F;1158;11351
1989;1936;F;1053;11354
2008;1964;F;1028;11356
2019;1982;F;1039;11357
2019;1955;F;1065;11360
2020;1951;M;1155;11361
1999;1963;M;1022;11362
2020;1946;M;1182;11365
1972;1945;F;1094;11366
1997;1935;M;1052;11373
2018;1950;M;1065;11374
1983;1944;M;1025;11375
1999;1958;M;1060;11377
2017;1959;M;1041;11384
2004;1980;M;1208;11388
2013;1971;F;1027;11390
2016;1976;F;1056;11393
2018;1976;F;1065;11394
2016;1959;F;1046;11395
2018;2000;M;1009;11400
2019;1992;F;1033;11403
2018;1951;F;1065;11405
2013;1980;F;1261;11411
1992;1969;F;1203;11415
1988;1953;F;1042;11419
2014;1928;F;1095;11420
1997;1963;F;1022;11423
2020;1968;F;1157;11427
1999;1967;F;1079;11434
2020;1975;M;1187;11435
2020;1950;M;1165;11441
2017;1965;F;1021;11445
2019;1957;F;1018;11446
2018;1991;M;1065;11448
2017;1978;M;1029;11456
2013;1942;F;1059;11463
2014;1965;F;1059;11464
2020;1940;F;1165;11468
1997;1956;M;1252;11469
2017;1977;M;1203;11470
1998;1947;F;1033;11472
2020;1954;F;1158;11473
1987;1967;F;1027;11478
2020;1967;M;1180;11479
1986;1935;M;1202;11480
2008;1976;F;1032;11481
2020;1957;F;1164;11482
2020;1951;M;1179;11484
2004;1974;F;1208;11487
1997;1957;F;1018;11490
2020;1975;M;1019;11494
2020;1954;M;1178;11495
2021;1937;M;1058;11497
2004;1962;F;1032;11500
2020;1961;F;1174;11502
1987;1964;F;1045;11512
1987;1936;F;1037;11513
2020;1940;M;1176;11514
2019;1950;F;1043;11519
2016;1964;M;1042;11521
1992;1947;M;1034;11522
2001;1939;F;1009;11527
1987;1961;F;1037;11529
2019;1951;F;1055;11533
2015;1961;M;1035;11535
2020;1981;F;1033;11538
2001;1977;F;1058;11541
2018;1939;F;1028;11545
1997;1943;M;1033;11552
2020;1951;F;1158;11554
2008;1960;M;1054;11555
1994;1934;F;1034;11556
2020;1975;F;1044;11565
2015;1937;M;1038;11568
2015;1979;M;1060;11573
2016;1991;F;1022;11577
2014;1974;M;1207;11579
2015;1952;F;1074;11582
2020;1962;F;1065;11583
2019;1984;F;1261;11589
2019;1983;F;1055;11591
2015;1951;M;1054;11592
1995;1957;M;1095;11593
2012;1966;F;1056;11594
2011;1967;M;1203;11595
2021;1954;F;1180;11596
2020;1942;F;1179;11605
1972;1942;F;1086;11610
2020;1973;M;1157;11611
2020;1977;F;1158;11615
1997;1973;F;1033;11624
2020;1947;F;1169;11630
2020;1960;F;1178;11633
2008;1959;F;1054;11637
1993;1963;M;1045;11638
2020;1954;M;1164;11640
2020;1935;F;1167;11641
2015;1939;F;1040;11643
1983;1960;F;1022;11644
2020;1950;F;1164;11645
2020;1977;F;1163;11648
2009;1955;F;1039;11654
2003;1954;M;1025;11655
2020;1952;M;1172;11657
2019;1984;F;1066;11660
2014;1963;M;1019;11666
1994;1956;M;1071;11667
2002;1940;F;1058;11672
2003;1976;F;1201;11675
2020;1946;F;1181;11676
2020;1971;M;1184;11678
2018;1944;M;1065;11681
1988;1955;F;1073;11683
2019;2000;M;1074;11684
2003;1957;F;1204;11686
2004;1937;M;1054;11688
1985;1967;F;1053;11695
1998;1962;F;1009;11701
2019;1971;F;1043;11702
2018;1982;F;1043;11704
1997;1945;F;1071;11705
2020;1950;M;1187;11706
2000;1962;F;1205;11707
1999;1962;F;1022;11709
1999;1931;F;1074;11716
2010;1973;F;1208;11717
2020;1948;M;1160;11718
2003;1949;F;1035;11720
2006;1959;F;1066;11721
1998;1943;F;1029;11723
1999;1959;M;1037;11724
2018;1951;M;1208;11725
2002;1959;F;1009;11727
1998;1944;M;1042;11730
2020;1936;F;1164;11731
2020;1990;F;1173;11732
1978;1938;F;1042;11733
2020;1954;M;1164;11734
2014;1958;F;1055;11736
2000;1962;F;1095;11741
2020;1946;F;1169;11745
1996;1961;F;1073;11748
2020;1926;F;1163;11749
2014;1982;F;1038;11751
2002;1951;F;1029;11762
2020;1944;M;1184;11769
2020;1967;M;1179;11774
2020;1933;M;1156;11777
2020;1976;F;1047;11778
2017;1981;F;1023;11782
2020;1945;F;1083;11786
2018;1960;F;1029;11789
2015;1958;M;1261;11802
1972;1944;F;1095;11807
2004;1983;F;1201;11810
2008;1973;F;1206;11812
1996;1952;F;1053;11813
2004;1943;F;1058;11820
2021;1954;F;1083;11827
2021;1953;F;1174;11830
2020;1974;F;1174;11831
2014;1968;M;1055;11833
2000;1955;F;1202;11834
2015;1986;F;1208;11835
2020;1965;F;1162;11838
2018;1999;M;1055;11839
2016;1966;M;1019;11840
2020;1972;F;1039;11845
2019;1981;F;1065;11847
1988;1952;F;1022;11849
1984;1947;F;1021;11850
2018;1965;F;1065;11851
2003;1972;F;1208;11854
2001;1962;F;1037;11861
1998;1961;M;1029;11863
2013;1983;M;1261;11865
2020;1997;F;1047;11867
2012;1952;M;1039;11869
2001;1964;F;1053;11877
2017;1949;F;1059;11884
2005;1976;F;1041;11886
2013;1994;F;1261;11887
2016;1948;F;1018;11889
1993;1922;F;1095;11890
2004;1946;M;1041;11894
2017;1944;M;1086;11899
1999;1934;M;1041;11900
2011;1974;M;1018;11901
1993;1959;F;1025;11904
2020;1970;F;1173;11908
2020;1989;F;1178;11910
2004;1935;F;1086;11912
1999;1942;M;1079;11915
2020;1981;M;1179;11916
2021;1951;F;1169;11920
1999;1937;M;1079;11927
1992;1951;M;1252;11929
2014;1965;F;1053;11938
1997;1974;F;1021;11939
2017;1956;F;1208;11942
2020;1940;F;1169;11945
1999;1959;M;1023;11950
2020;1947;F;1166;11951
2018;1972;M;1208;11957
1999;1951;M;1079;11959
2021;1961;M;1056;11962
2020;1951;F;1047;11967
2016;1954;M;1053;11968
2016;1958;F;1039;11969
1988;1948;F;1033;11972
2008;1987;M;1054;11974
1988;1943;F;1086;11977
2020;1973;F;1033;11978
2019;1974;M;1252;11980
2020;1940;F;1159;11981
2020;1949;F;1178;11986
1992;1968;F;1058;11993
2020;1950;F;1173;11995
1996;1971;F;1025;11999
2000;1929;F;1073;12003
2003;1948;F;1038;12007
1999;1949;F;1071;12008
2009;1973;M;1038;12009
2020;1958;F;1185;12017
2002;1961;M;1207;12019
2020;2000;M;1037;12024
2020;1941;F;1181;12030
1997;1956;F;1025;12032
2021;1946;F;1025;12047
2018;1961;M;1042;12048
2003;1963;F;1205;12049
2020;1945;F;1163;12050
1997;1959;F;1201;12055
2020;1941;F;1181;12057
1996;1943;F;1045;12063
1993;1969;M;1203;12065
1996;1966;F;1019;12069
2018;1974;M;1066;12070
2020;1987;F;1047;12077
2014;1988;F;1208;12079
2020;1975;F;1169;12096
1995;1972;F;1066;12101
1996;1941;M;1033;12104
2020;1978;F;1041;12108
2019;1950;M;1041;12109
2019;1966;M;1041;12115
1999;1937;M;1021;12117
2020;1964;F;1176;12119
2020;1985;F;1065;12121
2018;1987;F;1055;12123
2019;1962;F;1066;12129
2020;1980;F;1044;12136
2019;1937;M;1054;12142
2018;1942;F;1042;12145
2016;1964;M;1059;12148
2020;1925;M;1179;12154
2010;1979;F;1038;12155
1987;1939;M;1022;12157
2000;1956;M;1023;12161
2020;1987;M;1047;12163
2018;1994;M;1029;12165
1982;1936;F;1009;12179
2020;1949;F;1184;12181
2020;1949;F;1179;12187
2010;1970;M;1208;12189
2013;1969;M;1041;12197
2013;1949;M;1015;12198
2020;1950;M;1180;12203
1986;1953;M;1042;12206
2017;1989;M;1251;12207
1998;1935;M;1095;12208
1980;1941;M;1066;12211
1997;1943;F;1022;12216
2018;1949;M;1065;12221
1999;1943;F;1071;12226
2000;1938;M;1074;12227
2015;1983;M;1251;12228
2020;1969;M;1177;12234
2016;1950;M;1037;12240
2004;1964;M;1204;12245
2020;1937;M;1180;12251
1988;1948;F;1033;12254
1998;1969;M;1060;12261
2016;1950;F;1039;12264
1999;1942;M;1029;12267
2020;1943;F;1162;12271
2016;1972;F;1046;12291
2021;1966;M;1043;12296
2002;1978;F;1205;12302
1983;1961;F;1071;12305
2017;1968;F;1025;12306
2020;1951;F;1163;12308
2018;1982;F;1065;12313
2020;1967;M;1178;12315
1988;1952;F;1045;12320
1987;1935;F;1009;12321
1998;1940;M;1052;12324
2020;1977;F;1156;12325
2014;1956;M;1079;12327
2021;1963;F;1095;12329
2007;1961;M;1015;12333
2020;1985;F;1171;12337
2020;1957;M;1156;12340
2020;1959;F;1155;12342
2006;1961;M;1208;12352
1991;1945;M;1033;12357
2009;1949;M;1055;12360
2003;1960;F;1038;12363
2020;1981;F;1047;12364
2016;1948;F;1046;12367
2006;1970;M;1037;1804
2020;1938;F;1041;1805
1998;1956;M;1069;1806
1992;1960;M;1053;1807
2009;1967;M;1023;1808
2020;1957;F;1163;1809
2020;1990;F;1174;1810
2020;1970;M;1155;1811
1997;1952;M;1069;1812
2014;1955;F;1029;1813
2020;1945;M;1176;1814
2020;1978;F;1164;1815
2020;1968;F;1179;1816
2020;2000;M;1071;1817
1998;1951;M;1023;1818
2020;1984;F;1182;1819
2004;1962;M;1039;1820
2003;1929;M;1040;1821
2015;1962;M;1059;1822
2020;1939;F;1044;1823
2020;1946;F;1163;1824
2014;1967;F;1035;1825
1985;1947;F;1053;1826
2004;1970;M;1038;1827
1997;1928;F;1053;1828
2020;1934;M;1047;1829
2020;1956;F;1180;1830
2014;1987;F;1071;1831
2020;1955;F;1155;1832
2020;1943;F;1171;1833
2002;1951;M;1201;1834
2003;1970;F;1058;1835
2020;1973;F;1044;1836
2011;1954;M;1086;1837
2020;1956;F;1179;1838
2018;1947;M;1079;1839
1992;1967;F;1069;1840
1994;1970;M;1201;1841
2020;1957;F;1169;1842
2002;1974;F;1204;1843
1985;1941;F;1040;1844
2010;1977;F;1009;1845
2018;1938;M;1043;1846
1993;1955;M;1095;1847
2016;1982;M;1041;1848
2004;1953;F;1042;1849
2013;1963;M;1073;1850
2020;1954;F;1181;1851
1993;1940;M;1033;1852
2005;1942;M;1079;1853
2021;1967;M;1047;1854
2002;1936;M;1035;1855
1998;1952;M;1029;1856
1997;1949;F;1058;1857
2013;1966;F;1261;1858
1998;1977;F;1034;1859
2014;1950;M;1074;1860
2011;1937;M;1042;1861
1992;1940;F;1053;1862
2021;1961;F;1176;1863
2020;1946;F;1047;1864
2016;1936;M;1039;1865
2015;1958;F;1052;1866
2013;1971;M;1033;1867
2020;1963;M;1163;1868
1995;1958;M;1071;1869
2021;1949;M;1066;1870
1993;1974;F;1015;1871
2001;1947;M;1205;1872
2021;1966;F;1083;1873
2020;1941;F;1165;1874
2000;1960;F;1033;1875
1985;1941;F;1045;1876
2014;1989;F;1208;1877
2015;1962;M;1060;1878
2009;1942;F;1055;1879
2000;1952;F;1201;1880
2006;1970;M;1042;1881
2003;1964;F;1207;1882
2020;1965;M;1179;1883
2016;1975;F;1037;1884
2021;1953;F;1034;1885
2019;1989;F;1046;1886
2018;1965;F;1065;1887
1994;1932;M;1021;1888
2020;1968;F;1166;1889
2014;1954;F;1059;1890
2021;1954;F;1055;1891
2021;1975;F;1064;1892
2011;1973;F;1206;1893
2013;1974;F;1059;1894
2013;1973;F;1038;1895
2005;1941;M;1094;1896
2020;1950;M;1180;1897
2003;1946;F;1208;1898
